time,temperature_2m,rain (mm),precipitation (mm),relative_humidity_2m,wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m,apparent_temperature,weather_code
2024-10-26T17:00,20.9,0,0,72,3.2,4.1,2,22.4,0
2024-10-26T18:00,19,0,0,82,1.6,0.9,169,20.8,1
2024-10-26T19:00,18.4,0,0,88,3.1,1.9,197,20.1,1
2024-10-26T20:00,17.9,0,0,92,1.5,0.8,315,20,1
2024-10-26T21:00,17.8,0,0,90,1.1,1.6,6,19.8,0
2024-10-26T22:00,17.6,0,0,89,2.1,1.8,186,19.2,0
2024-10-26T23:00,17.3,0,0,88,2.6,2.4,189,18.7,0
2024-10-27T00:00,16.9,0,0,88,2.4,1.9,139,18.2,0
2024-10-27T01:00,16.6,0,0,88,3.5,3.1,135,17.6,0
2024-10-27T02:00,16,0,0,89,4.2,4.4,142,16.8,0
2024-10-27T03:00,15.4,0,0,91,4.3,4.2,121,16,0
2024-10-27T04:00,15.1,0,0,91,4.2,4,120,15.6,0
2024-10-27T05:00,15,0,0,90,4.4,4.1,139,15.5,0
2024-10-27T06:00,15.1,0,0,93,6.5,6,136,15.4,0
2024-10-27T07:00,18.3,0,0,87,6,6.5,113,19.6,0
2024-10-27T08:00,21.8,0,0,71,1.5,2.6,124,23.8,0
2024-10-27T09:00,23.2,0,0,65,3.8,4.4,341,24.7,0
2024-10-27T10:00,24.2,0,0,60,6.1,7.3,337,25.9,0
2024-10-27T11:00,24.8,0,0,59,7.7,10,322,26.7,0
2024-10-27T12:00,24.7,0.1,0.1,62,8.8,11.6,312,26.5,51
2024-10-27T13:00,23.9,0.2,0.2,66,8.8,11.8,301,25.3,51
2024-10-27T14:00,23.3,0.1,0.1,70,7.3,10,308,24.9,51
2024-10-27T15:00,22.7,0,0,71,6,8.1,325,24.4,0
2024-10-27T16:00,21.6,0,0,77,5,8.4,344,23.4,0
2024-10-27T17:00,19.3,0,0,90,4.4,5.7,9,21.3,0
2024-10-27T18:00,18.7,0,0,88,0.2,4.4,330,21,0
2024-10-27T19:00,18.5,0,0,87,1.5,1.5,353,20.4,0
2024-10-27T20:00,18.3,0,0,87,2,1.2,153,20.1,0
2024-10-27T21:00,18,0,0,87,2,1.7,108,19.6,0
2024-10-27T22:00,17.6,0,0,87,2.1,1.6,90,19.1,0
2024-10-27T23:00,17.5,0,0,85,2.8,1.6,153,18.8,0
2024-10-28T00:00,17.3,0,0,84,3.1,2.6,164,18.4,0
2024-10-28T01:00,16.9,0,0,84,3.5,2.2,114,17.7,0
2024-10-28T02:00,16.6,0,0,84,4.4,2.9,101,17.1,0
2024-10-28T03:00,16.5,0,0,82,4.7,3.8,101,16.8,0
2024-10-28T04:00,16.3,0,0,81,4.7,4.6,99,16.6,0
2024-10-28T05:00,16.2,0,0,80,4.2,3.4,96,16.4,0
2024-10-28T06:00,16.4,0,0,86,3.3,2.4,153,17.2,0
2024-10-28T07:00,18.7,0,0,81,3.2,3.8,90,20,0
2024-10-28T08:00,21,0,0,71,1.8,2.3,72,22.5,0
2024-10-28T09:00,22.4,0,0,65,3.1,3.4,360,23.8,0
2024-10-28T10:00,23.3,0,0,64,5.1,6,335,25.1,0
2024-10-28T11:00,23.9,0,0,65,6.5,8.1,329,26.3,0
2024-10-28T12:00,24.3,0,0,65,7.6,9.5,331,26.3,0
2024-10-28T13:00,24.1,0,0,66,8.3,10.6,334,25.8,0
2024-10-28T14:00,23.6,0,0,66,6.8,8.7,330,25.1,1
2024-10-28T15:00,22.7,0,0,68,5.9,7.6,333,24.2,0
2024-10-28T16:00,21.8,0,0,73,3.3,6.1,3,23.7,0
2024-10-28T17:00,19.7,0,0,84,2.5,3.1,36,21.8,0
2024-10-28T18:00,19,0,0,79,1.5,1.9,299,20.6,0
2024-10-28T19:00,18.3,0,0,83,1.1,3.2,313,19.9,0
2024-10-28T20:00,17.5,0,0,86,1.3,2.9,330,19.1,0
2024-10-28T21:00,17.5,0,0,85,2.4,0.8,225,18.8,0
2024-10-28T22:00,17.2,0,0,87,3.5,3.9,193,18.3,0
2024-10-28T23:00,16.4,0,0,91,4,3.3,209,17.4,0
2024-10-29T00:00,15.7,0,0,93,3.8,2.4,216,16.6,0
2024-10-29T01:00,15,0,0,95,4,1.9,197,15.8,2
2024-10-29T02:00,14.2,0,0,97,4,0.9,191,14.8,3
2024-10-29T03:00,13.2,0,0,99,4.5,1.3,172,13.5,3
2024-10-29T04:00,12.8,0,0,99,5.1,2.2,189,12.9,3
2024-10-29T05:00,12.8,0,0,97,5.4,2.5,176,12.7,3
2024-10-29T06:00,12.9,0,0,97,4.3,3.9,223,13.1,3
2024-10-29T07:00,17.3,0,0,87,2,0.8,315,18.8,0
2024-10-29T08:00,20.9,0,0,69,1.3,1,329,22.4,0
2024-10-29T09:00,22.3,0,0,65,3.4,3.8,343,23.6,0
2024-10-29T10:00,23.5,0,0,63,5.3,6.3,329,25.2,0
2024-10-29T11:00,24.2,0,0,61,7.3,9,329,26,0
2024-10-29T12:00,24.2,0,0,61,8.3,10.7,319,25.6,1
2024-10-29T13:00,23.9,0,0,61,7.8,10.4,312,24.9,0
2024-10-29T14:00,23.6,0,0,62,7.4,10.3,306,24.5,1
2024-10-29T15:00,23,0.1,0.1,65,7.3,10.1,319,24,51
2024-10-29T16:00,21.8,0,0,74,4.5,8.5,335,23.6,1
2024-10-29T17:00,20.8,0,0,77,3.9,5.1,4,22.6,0
2024-10-29T18:00,19.4,0,0,84,1.3,4.5,310,21.6,0
2024-10-29T19:00,18.6,0,0,87,1.3,4.5,313,20.7,0
2024-10-29T20:00,18,0,0,89,1.1,4.3,355,19.9,0
2024-10-29T21:00,17.7,0,0,89,1.9,3.1,28,19.5,0
2024-10-29T22:00,17.8,0,0,88,2,1,59,19.5,0
2024-10-29T23:00,17.3,0,0,90,3.2,1.6,174,18.8,0
2024-10-30T00:00,16.5,0,0,94,4,2.9,202,17.7,1
2024-10-30T01:00,15.9,0,0,95,3.4,1.8,233,17.1,2
2024-10-30T02:00,14.7,0,0,99,4,1.3,180,15.6,3
2024-10-30T03:00,14,0,0,100,4.3,1.5,173,14.7,3
2024-10-30T04:00,13.5,0,0,100,4.9,1.6,153,13.9,3
2024-10-30T05:00,13.6,0,0,100,5.6,2.4,163,13.9,3
2024-10-30T06:00,14.4,0,0,99,3.6,1.7,212,15.3,3
2024-10-30T07:00,17.6,0,0,92,2,1.2,333,19.5,2
2024-10-30T08:00,20.4,0.1,0.1,79,1.3,1.3,360,22.5,51
2024-10-30T09:00,22,0.1,0.1,71,2.2,2.3,315,23.9,51
2024-10-30T10:00,22.8,0.4,0.4,66,3.7,4.5,317,24.4,51
2024-10-30T11:00,22.9,0.3,0.3,67,5.5,7,312,24.3,51
2024-10-30T12:00,23.3,0.2,0.2,64,5.7,7.5,300,24.9,51
2024-10-30T13:00,23.2,0.2,0.2,66,6.2,8.2,299,24.5,51
2024-10-30T14:00,22.9,0.2,0.2,67,6.1,8.2,311,24.2,51
2024-10-30T15:00,22.4,0.2,0.2,69,5.6,7.4,321,23.8,51
2024-10-30T16:00,21.1,0.1,0.1,79,5.5,8.8,343,22.9,51
2024-10-30T17:00,19.8,0,0,87,3.7,4.2,25,21.9,1
2024-10-30T18:00,18.6,0,0,91,1.6,1.7,283,20.9,1
2024-10-30T19:00,18.2,0,0,93,2.9,3.7,191,20.2,0
2024-10-30T20:00,17.5,0,0,94,2.5,1.2,141,19.4,0
2024-10-30T21:00,16.9,0,0,95,2.9,2.8,117,18.5,0
2024-10-30T22:00,16.3,0,0,96,3.1,2.7,118,17.8,1
2024-10-30T23:00,15.9,0,0,97,3.6,2.8,135,17.2,2
2024-10-31T00:00,15.8,0,0,96,4,3.2,142,17,3
2024-10-31T01:00,15,0,0,97,4.5,3.6,162,15.8,3
2024-10-31T02:00,14.7,0,0,98,5.2,3.7,157,15.3,3
2024-10-31T03:00,14.1,0,0,98,4.9,3.5,152,14.6,3
2024-10-31T04:00,13.8,0,0,97,5.2,3.7,169,14.1,2
2024-10-31T05:00,13.6,0,0,97,5,3.5,189,13.9,2
2024-10-31T06:00,13.7,0,0,96,4.5,3.3,225,14,2
2024-10-31T07:00,17.3,0,0,89,3.4,1.3,236,18.6,1
2024-10-31T08:00,20.5,0,0,69,1.5,1.5,330,21.7,1
2024-10-31T09:00,21.7,0,0,66,1.9,2.2,336,23.1,1
2024-10-31T10:00,22.7,0,0,64,3.5,4.1,322,24.2,1
2024-10-31T11:00,23.2,0.5,0.5,63,5.5,6.9,315,24.5,53
2024-10-31T12:00,23.2,0.5,0.5,62,6.2,7.9,297,24.3,53
2024-10-31T13:00,22.9,0.2,0.2,64,6.4,8.3,297,23.8,51
2024-10-31T14:00,22.3,0.2,0.2,68,5.1,6.8,297,23.7,51
2024-10-31T15:00,21.9,0.2,0.2,69,4.3,5.7,311,23.3,51
2024-10-31T16:00,20.8,0.2,0.2,76,4.7,7.2,323,22.3,51
2024-10-31T17:00,19,0,0,88,4,4.8,340,20.9,1
2024-10-31T18:00,18.7,0,0,90,1,1.3,236,21,0
2024-10-31T19:00,18.3,0,0,90,1.5,1.3,254,20.4,0
2024-10-31T20:00,17.8,0,0,91,0.9,1.1,18,19.9,0
2024-10-31T21:00,17.5,0,0,91,2.1,1.7,122,19.3,0
2024-10-31T22:00,16.9,0,0,93,3.5,3.5,114,18.3,1
2024-10-31T23:00,15.9,0,0,95,4,3.2,128,17,2
2024-11-01T00:00,15.1,0,0,95,4,2.5,150,16,3
2024-11-01T01:00,14.4,0,0,97,4,1.9,158,15.1,3
2024-11-01T02:00,14.1,0,0,99,6,2.4,163,14.4,3
2024-11-01T03:00,14,0,0,97,6.2,4.1,151,14.2,3
2024-11-01T04:00,13.7,0,0,98,4.7,3.2,137,14.1,3
2024-11-01T05:00,13.6,0,0,98,5.3,3.7,133,13.9,3
2024-11-01T06:00,14.8,0,0,93,5.1,4.1,142,15.2,3
2024-11-01T07:00,17.6,0,0,88,5,5.6,121,18.8,3
2024-11-01T08:00,20.5,0,0,73,2.9,3.9,114,21.9,2
2024-11-01T09:00,21.9,0,0,69,3.2,4.3,105,23.4,0
2024-11-01T10:00,23.3,0,0,60,2,2.8,101,24.9,2
2024-11-01T11:00,23.9,0,0,58,2.4,2.7,318,25.3,3
2024-11-01T12:00,23.6,0.7,0.7,61,5.6,7.4,299,24.7,53
2024-11-01T13:00,23,0.7,0.7,67,5.9,8.1,294,24.5,53
2024-11-01T14:00,22.2,0.5,0.5,73,4.9,6.7,326,23.9,53
2024-11-01T15:00,21.5,0.1,0.1,76,3.1,4.2,340,23.5,51
2024-11-01T16:00,20.9,0.4,0.4,79,2.7,4,350,23,51
2024-11-01T17:00,19.7,2.7,2.7,89,1.8,4.2,348,22.3,63
2024-11-01T18:00,18.1,0,0,94,2.2,2.8,140,20.3,1
2024-11-01T19:00,17.4,0,0,96,1.6,0.9,233,19.6,1
2024-11-01T20:00,17.1,0,0,94,1.3,3.6,18,19,1
2024-11-01T21:00,16.9,0,0,92,2.6,3.1,80,18.4,3
2024-11-01T22:00,16.9,0,0,92,2.2,1.9,112,18.5,3
2024-11-01T23:00,16.8,0,0,94,1.8,1.3,180,18.5,3
2024-11-02T00:00,16.1,0,0,96,2.4,1.6,186,17.6,3
2024-11-02T01:00,15.1,0,0,99,2.3,0.6,198,16.4,3
2024-11-02T02:00,14.3,0,0,100,2.3,1.8,270,15.4,3
2024-11-02T03:00,14,0,0,100,2.5,1.8,270,15,3
2024-11-02T04:00,13.7,0,0,100,2.7,0.6,214,14.5,3
2024-11-02T05:00,13.6,0,0,99,2.2,0.9,101,14.4,3
2024-11-02T06:00,13.9,0,0,100,3.4,1.6,117,14.6,3
2024-11-02T07:00,16.5,0,0,97,3.3,2.9,68,18,0
2024-11-02T08:00,19.7,0,0,82,1.6,1.9,41,21.8,0
2024-11-02T09:00,21.2,0,0,75,3.2,3.4,357,23,0
2024-11-02T10:00,22.4,0,0,70,5.4,6.5,354,24.1,0
2024-11-02T11:00,23.2,0.2,0.2,65,5.2,6.5,332,25,51
2024-11-02T12:00,23.1,0.1,0.1,68,4.8,6.4,310,25,51
2024-11-02T13:00,22.7,0,0,70,3.7,5,311,24.6,2
2024-11-02T14:00,22.5,0,0,72,4,5.3,315,24.5,1
2024-11-02T15:00,22.1,0,0,73,4.2,5.7,316,24,1
2024-11-02T16:00,21,0.3,0.3,78,2.7,6.1,326,23,51
2024-11-02T17:00,20.1,0.2,0.2,81,3.5,4.8,331,21.9,51
2024-11-02T18:00,19.1,0,0,89,0.4,2.7,340,21.6,1
2024-11-02T19:00,18.3,0,0,90,0.5,2.5,315,20.5,0
2024-11-02T20:00,18,0,0,89,0.9,2,315,20,0
2024-11-02T21:00,17.8,0,0,89,1.4,0.8,333,19.6,0
2024-11-02T22:00,17.2,0,0,91,2.5,2.2,175,18.7,1
2024-11-02T23:00,16.1,0,0,94,3.8,2.5,176,17.3,2
2024-11-03T00:00,14.9,0,0,99,4.9,3.6,174,15.8,3
2024-11-03T01:00,14.3,0,0,100,5.4,3.2,164,14.9,3
2024-11-03T02:00,13.8,0,0,100,6.2,4.6,162,14.1,3
2024-11-03T03:00,13.8,0,0,100,6.6,4.4,161,14,3
2024-11-03T04:00,13.6,0,0,100,6,4.2,168,13.8,3
2024-11-03T05:00,13.4,0,0,99,4.9,2.7,172,13.7,3
2024-11-03T06:00,14.1,0,0,99,5.4,3.2,199,14.5,3
2024-11-03T07:00,17.6,0,0,90,4.9,2.7,172,18.9,0
2024-11-03T08:00,20.6,0,0,77,0.4,0.2,360,22.8,0
2024-11-03T09:00,21.9,0,0,72,1.9,2.1,322,23.9,1
2024-11-03T10:00,22.6,0,0,72,4.2,4.9,327,24.6,0
2024-11-03T11:00,23.6,0,0,70,6.2,7.6,345,25.9,1
2024-11-03T12:00,22.7,1.5,1.5,70,6.5,8.1,295,24.2,61
2024-11-03T13:00,21.3,2.7,2.7,75,2.9,4.1,225,23.2,63
2024-11-03T14:00,21.3,0.1,0.1,74,5.8,7.4,270,22.7,51
2024-11-03T15:00,21,0.1,0.1,76,2.2,3.3,241,22.9,51
2024-11-03T16:00,19.8,0.1,0.1,82,3.9,5.7,307,21.5,51
2024-11-03T17:00,18.3,0.1,0.1,91,3.1,6.4,196,20.2,51
2024-11-03T18:00,17.5,0,0,93,4.7,3.1,177,19,1
2024-11-03T19:00,17,0,0,95,2.9,2.2,156,18.8,1
2024-11-03T20:00,16.8,0,0,94,2.9,2.5,159,18.3,0
2024-11-03T21:00,16.3,0,0,94,3.1,3.1,201,17.6,0
2024-11-03T22:00,15.9,0,0,94,2.7,1.9,197,17.1,0
2024-11-03T23:00,15.7,0,0,93,2.2,0.9,143,16.8,0
2024-11-04T00:00,15.6,0,0,91,2.9,1.8,135,16.6,0
2024-11-04T01:00,15.4,0,0,91,3.1,2.2,138,16.2,0
2024-11-04T02:00,15.2,0,0,91,3.5,3.1,140,15.9,0
2024-11-04T03:00,15,0,0,91,3.1,2.3,119,15.6,0
2024-11-04T04:00,14.7,0,0,91,3.3,2.7,122,15.3,0
2024-11-04T05:00,14.5,0,0,91,3.3,2.7,118,15,0
2024-11-04T06:00,14.3,0,0,97,5.4,4,170,14.8,3
2024-11-04T07:00,16.3,0,0,95,4,1.3,164,17.6,1
2024-11-04T08:00,19.2,0,0,78,1.7,2,45,20.7,1
2024-11-04T09:00,19.7,0,0,78,3.7,4.4,52,21.1,2
2024-11-04T10:00,20,0.1,0.1,79,5.7,6.9,25,21.3,51
2024-11-04T11:00,19.7,0.4,0.4,80,1.8,2.3,180,21.5,51
2024-11-04T12:00,20.1,0.1,0.1,72,3.8,5.2,176,21.2,51
2024-11-04T13:00,19.6,1.1,1.1,71,4.2,5.3,260,20.3,55
2024-11-04T14:00,19.2,0.1,0.1,74,3.7,3.7,29,20.1,51
2024-11-04T15:00,18.2,0.1,0.1,82,2.8,3.7,55,19.5,51
2024-11-04T16:00,17.9,0.1,0.1,84,1.8,3.1,40,19.4,51
2024-11-04T17:00,17.1,0,0,88,0.5,0.9,281,18.7,2
2024-11-04T18:00,16.4,0.1,0.1,94,2.7,4.5,166,17.8,51
2024-11-04T19:00,16.1,1.3,1.3,95,2,2.5,274,17.5,61
2024-11-04T20:00,16,0,0,93,2.9,3.9,156,17.2,2
2024-11-04T21:00,15.4,0.1,0.1,93,2.2,1.9,124,16.4,51
2024-11-04T22:00,14.9,0,0,91,1.5,1.5,159,15.8,3
2024-11-04T23:00,15.2,0,0,89,1.6,1.3,98,16,3
2024-11-05T00:00,15.4,0,0,89,2.2,2.9,120,16.2,3
2024-11-05T01:00,15.1,0,0,90,2.7,3.6,120,15.8,3
2024-11-05T02:00,14.6,0,0,92,3.3,4.8,124,15.2,2
2024-11-05T03:00,14.3,0,0,93,3.1,3.3,126,14.8,2
2024-11-05T04:00,14.5,0.3,0.3,92,3.8,2.1,160,15,51
2024-11-05T05:00,14.4,0,0,94,2.9,3,147,15.1,3
2024-11-05T06:00,14.9,0,0,91,5.1,7.4,158,15.2,2
2024-11-05T07:00,16.4,0,0,89,5.9,6.4,115,17,1
2024-11-05T08:00,18.7,0,0,73,3.6,5.4,138,19.4,2
2024-11-05T09:00,19.9,0,0,67,2.7,3.6,108,20.7,3
2024-11-05T10:00,20.5,0,0,65,2.6,3,65,21.2,3
2024-11-05T11:00,21.2,0,0,62,2.9,3.5,12,21.9,3
2024-11-05T12:00,22.2,0,0,58,3.8,4.5,360,22.8,1
2024-11-05T13:00,22.5,0,0,58,5.1,6.4,335,23.1,2
2024-11-05T14:00,22.1,0.1,0.1,58,5.3,6.9,309,22.5,51
2024-11-05T15:00,20.5,2,2,67,4.4,5.7,305,21.2,61
2024-11-05T16:00,19.5,0.1,0.1,80,3.2,4.3,294,21.1,51
2024-11-05T17:00,18.8,0,0,74,1.7,3.4,335,19.9,2
2024-11-05T18:00,17.8,0,0,75,0.6,2.5,330,18.8,1
2024-11-05T19:00,15.7,0,0,85,2.8,1.6,180,16.2,1
2024-11-05T20:00,15.6,0,0,84,2.4,1.8,233,16.2,1
2024-11-05T21:00,14.9,0,0,85,1.3,1.7,288,15.4,1
2024-11-05T22:00,14.6,0,0,85,1.9,0.8,45,14.9,1
2024-11-05T23:00,14.6,0,0,84,2.9,3.2,153,14.7,0
2024-11-06T00:00,14.2,0,0,86,2.9,2.2,166,14.3,0
2024-11-06T01:00,14,0,0,86,2.5,1.9,112,14.1,0
2024-11-06T02:00,13.7,0,0,85,2,2.4,63,13.8,0
2024-11-06T03:00,13.4,0,0,84,2.6,3.7,61,13.2,0
2024-11-06T04:00,13,0,0,83,4.4,4.8,59,12.4,0
2024-11-06T05:00,13.3,0,0,78,4.4,4.5,67,12.5,0
2024-11-06T06:00,14,0,0,80,2.8,4.2,108,13.8,0
2024-11-06T07:00,16.6,0,0,76,3.9,4.6,79,16.8,0
2024-11-06T08:00,19.2,0,0,60,3.2,4.2,65,19.1,0
2024-11-06T09:00,20.7,0,0,56,3.7,3.8,11,20.6,0
2024-11-06T10:00,21.9,0,0,53,4.9,5.6,354,22,0
2024-11-06T11:00,22.5,0,0,51,6.7,8.4,341,22.6,1
2024-11-06T12:00,22.7,0,0,49,7.9,10.1,336,22.3,1
2024-11-06T13:00,22.4,0,0,49,7.6,9.8,329,21.6,2
2024-11-06T14:00,22,0,0,51,8.6,11.3,338,21.2,2
2024-11-06T15:00,21.2,0,0,55,6.3,8.8,345,20.8,1
2024-11-06T16:00,19.8,0,0,67,3.5,7.8,341,20.4,1
2024-11-06T17:00,18,0,0,75,4.1,6.3,309,18.6,0
2024-11-06T18:00,17.5,0,0,71,3,4.5,299,17.7,0
2024-11-06T19:00,16.2,0,0,77,0.6,3.5,351,16.8,0
2024-11-06T20:00,16.3,0,0,74,1.7,1.9,29,16.6,0
2024-11-06T21:00,15.4,0,0,79,3.4,2.7,180,15.4,0
2024-11-06T22:00,15.5,0,0,77,3.6,3.4,137,15.4,0
2024-11-06T23:00,15.3,0,0,77,4.1,4.9,114,15,0
2024-11-07T00:00,15.2,0,0,74,4.8,7.4,91,14.6,0
2024-11-07T01:00,14.9,0,0,72,5.2,6.4,100,14.1,0
2024-11-07T02:00,14.7,0,0,71,5,4.7,94,13.8,0
2024-11-07T03:00,14.3,0,0,71,5,4.7,90,13.3,0
2024-11-07T04:00,14.3,0,0,69,5.1,5.4,105,13.1,0
2024-11-07T05:00,14,0,0,68,5.1,5.9,102,12.8,0
2024-11-07T06:00,13.9,0,0,69,3.2,3,123,12.9,0
2024-11-07T07:00,16.2,0,0,68,4.4,3.9,127,15.6,0
2024-11-07T08:00,18.6,0,0,55,2.5,2.8,105,18,0
2024-11-07T09:00,19.9,0,0,53,2.5,2.7,37,19.5,0
2024-11-07T10:00,21.2,0,0,50,4.2,4.7,7,20.9,0
2024-11-07T11:00,22.1,0,0,49,6.3,7.6,357,22.1,0
2024-11-07T12:00,22.7,0,0,47,7.8,9.7,350,22.5,0
2024-11-07T13:00,22.7,0,0,47,8.4,10.9,343,22,0
2024-11-07T14:00,22.2,0,0,48,8.4,11,339,21.2,0
2024-11-07T15:00,21.1,0,0,54,6.7,9.2,337,20.6,0
2024-11-07T16:00,19.3,0,0,69,3.2,6.7,341,19.9,0
2024-11-07T17:00,18.1,0,0,65,2.7,3.2,360,18.1,0
2024-11-07T18:00,16.7,0,0,73,1.8,2.5,270,17,0
2024-11-07T19:00,16.2,0,0,74,1.6,1.9,292,16.4,0
2024-11-07T20:00,15.8,0,0,76,2,0.9,233,16,0
2024-11-07T21:00,15.4,0,0,78,1.8,0.9,90,15.6,0
2024-11-07T22:00,15.2,0,0,78,2.2,1.3,106,15.3,0
2024-11-07T23:00,15.2,0,0,78,2.9,1.8,143,15.1,0
2024-11-08T00:00,14.8,0,0,79,2.8,2.6,102,14.7,0
2024-11-08T01:00,14.5,0,0,79,3.1,3.5,105,14.4,0
2024-11-08T02:00,14.2,0,0,80,3.5,4.6,116,13.9,0
2024-11-08T03:00,13.6,0,0,82,3.9,4.5,119,13.2,0
2024-11-08T04:00,13,0,0,84,4.1,4.9,114,12.5,0
2024-11-08T05:00,12.5,0,0,85,4.5,5.3,118,11.9,0
2024-11-08T06:00,13.1,0,0,88,4.8,5,136,12.7,1
2024-11-08T07:00,15.3,0,0,86,5,4.8,110,15.6,0
2024-11-08T08:00,18.5,0,0,72,2.5,3.8,98,19.2,0
2024-11-08T09:00,20,0,0,66,3.8,4.4,38,20.6,1
2024-11-08T10:00,20.9,0,0,64,5.8,6.9,9,21.5,1
2024-11-08T11:00,21.3,0,0,62,7.1,8.8,348,21.6,1
2024-11-08T12:00,21.3,0,0,62,6.9,8.7,323,21.4,2
2024-11-08T13:00,21.1,0,0,65,6.2,8,301,21.6,2
2024-11-08T14:00,20.8,0,0,68,5.2,6.8,299,21.6,2
2024-11-08T15:00,20.3,0,0,71,4.5,6.1,313,21.3,1
2024-11-08T16:00,19.4,0,0,81,1.9,5.7,316,21.2,3
2024-11-08T17:00,18.7,0,0,81,3.1,5.6,303,20.1,3
2024-11-08T18:00,17.3,0,0,83,1.3,6,319,18.5,0
2024-11-08T19:00,17,0,0,82,2.2,5.9,315,17.9,0
2024-11-08T20:00,16.2,0,0,86,2,2.3,293,17.1,0
2024-11-08T21:00,16.3,0,0,84,2.5,2.9,173,17.1,0
2024-11-08T22:00,16.1,0,0,84,3.1,4.7,162,16.7,0
2024-11-08T23:00,15.7,0,0,85,2.7,3.1,173,16.3,0
2024-11-09T00:00,15.4,0,0,85,3.1,2.3,184,15.9,1
2024-11-09T01:00,14.9,0,0,86,3.1,1.6,186,15.3,1
2024-11-09T02:00,14.1,0,0,89,2.5,1.1,90,14.4,2
2024-11-09T03:00,13.3,0,0,92,3.3,2.3,90,13.5,2
2024-11-09T04:00,12.7,0,0,94,3.6,2.4,99,12.6,3
2024-11-09T05:00,12.4,0,0,94,3.8,2.2,99,12.2,3
2024-11-09T06:00,11.9,0,0,99,2.7,1.1,171,12,3
2024-11-09T07:00,14.5,0,0,92,2.6,2.7,70,15.2,0
2024-11-09T08:00,18.2,0,0,76,2.7,3.1,59,19,0
2024-11-09T09:00,19.4,0,0,71,3.8,4.2,340,20.2,0
2024-11-09T10:00,20.6,0,0,66,5.6,6.7,326,21.1,0
2024-11-09T11:00,21.5,0,0,61,6.8,8.6,327,22,0
2024-11-09T12:00,21.8,0,0,60,8,10.3,324,22.2,0
2024-11-09T13:00,21.9,0,0,60,8.4,11.3,324,21.8,1
2024-11-09T14:00,21.2,0,0,63,7.2,9.6,323,21.4,1
2024-11-09T15:00,20.4,0,0,68,7,9.5,327,20.7,0
2024-11-09T16:00,19.3,0,0,76,3.6,7.9,340,20.4,0
2024-11-09T17:00,18,0,0,81,4.1,4.3,5,18.9,0
2024-11-09T18:00,17,0,0,86,1.8,4.6,309,18.2,0
2024-11-09T19:00,16.4,0,0,87,2.2,4,306,17.5,0
2024-11-09T20:00,16.4,0,0,85,2.2,2.3,238,17.4,0
2024-11-09T21:00,15.9,0,0,87,4,5.1,172,16.5,0
2024-11-09T22:00,14.6,0,0,93,4.7,4.3,178,15,0
2024-11-09T23:00,13.3,0,0,97,4.7,3.3,209,13.5,1
2024-11-10T00:00,12.8,0,0,97,2.9,2.6,254,13.1,1
2024-11-10T01:00,12.4,0,0,97,2.7,3.1,263,12.6,2
2024-11-10T02:00,12.1,0,0,98,2.3,2.2,265,12.3,2
2024-11-10T03:00,12,0,0,98,1.8,1.3,344,12.3,1
2024-11-10T04:00,12.1,0,0,96,2.2,1.1,9,12.2,2
2024-11-10T05:00,12,0,0,96,2.7,0.3,45,12,3
2024-11-10T06:00,12,0,0,98,3.4,2.9,187,12,3
2024-11-10T07:00,14.6,0,0,93,3.4,1.3,82,15.2,0
2024-11-10T08:00,18.4,0,0,78,0.6,0.7,90,19.8,0
2024-11-10T09:00,19.9,0,0,72,2.7,2.9,353,21,0
2024-11-10T10:00,21.1,0.1,0.1,65,4,4.7,328,21.9,51
2024-11-10T11:00,22,0.5,0.5,59,5.1,6.2,314,22.7,53
2024-11-10T12:00,22.2,0.5,0.5,57,6,7.7,306,22.4,53
2024-11-10T13:00,22,0.3,0.3,57,6,7.9,305,22.1,51
2024-11-10T14:00,21.5,0.4,0.4,59,6.7,9.1,297,21.6,51
2024-11-10T15:00,20.5,0.2,0.2,65,5.3,7.4,288,21,51
2024-11-10T16:00,19.1,0.1,0.1,79,2.2,5.1,262,20.6,51
2024-11-10T17:00,18,0.3,0.3,82,2.9,4.2,155,19.1,51
2024-11-10T18:00,17.5,0,0,82,3.3,2.8,135,18.4,3
2024-11-10T19:00,16.7,0,0,85,1.8,1.2,39,17.8,3
2024-11-10T20:00,16.6,0,0,83,2.6,3.3,77,17.4,3
2024-11-10T21:00,16.4,0,0,83,3.5,4.6,116,17,0
2024-11-10T22:00,15.8,0,0,85,4.7,4.9,144,16.1,1
2024-11-10T23:00,15.1,0,0,88,6,5.8,150,15.2,1
2024-11-11T00:00,14.6,0,0,90,6.1,5.5,167,14.6,3
2024-11-11T01:00,14.4,0,0,90,5.4,4.3,158,14.4,0
2024-11-11T02:00,14.3,0,0,89,4.9,3.6,153,14.4,1
2024-11-11T03:00,14.2,0,0,88,4.7,3.4,177,14.2,1
2024-11-11T04:00,13.9,0,0,87,4,2.5,184,13.8,0
2024-11-11T05:00,13.5,0,0,88,4,2.5,150,13.4,0
2024-11-11T06:00,14.1,0,0,90,4.4,6,201,14.3,0
2024-11-11T07:00,16,0,0,89,3.6,2.3,203,16.8,0
2024-11-11T08:00,19,0,0,72,1.7,2.1,345,20,0
2024-11-11T09:00,20.3,0,0,70,3.4,3.8,349,21.3,0
2024-11-11T10:00,21.6,0.1,0.1,60,5.1,6.2,330,21.9,51
